xi_d,s_bar,sigma_rel,n_real,seed,abs_err_xi_mm_median,abs_err_xi_mm_iqr,abs_err_xi_mm_p90,abs_err_xi_mm_p95,abs_err_s_pp_median,abs_err_s_pp_p95,bias_xi_mm,bias_s_pp,std_xi_mm,std_s_pp,crlb_xi_mm,crlb_s_pp,ratio_std_over_crlb_xi,ratio_std_over_crlb_s,boundary_hit_prob,coverage95_xi,coverage95_s,cond2,corr_xi_s,ellipse_major,ellipse_minor,ellipse_angle_deg,n_real_requested,reduced
0.14473684210526316,0.15,0.0003,5000,20260834,0.05880336823839221,0.07338450821422622,0.14923665251180918,0.17732273287800826,0.05116909598055358,0.15130128823408404,-0.004849467419132998,0.0005797264823858522,0.09026955299583184,0.07686324660342156,0.08966124320829078,0.07770028289383638,1.006784534384917,0.9892273713911894,0.0,0.9478,0.9522,25.61489660688109,0.9714181224551485,0.004331010731678266,0.00017971728232534108,-170.05508440106988,5000,False
0.14473684210526316,0.15,0.001,5000,20260835,0.20381339020553338,0.24976529638506478,0.4973398910721709,0.6137198262693782,0.16746601256049098,0.4819978685272489,-0.04300950777320427,0.04397023840145432,0.34802633971605046,0.3551691415873198,0.2988708106943013,0.2590009429794535,1.1644708257308796,1.3713044342680072,0.0018,0.9418,0.9582,25.6148966068811,0.2161180794321972,0.0164661014205598,0.0034638101990214854,-177.20417644863738,5000,False
0.14473684210526316,0.15,0.003,5000,20260836,0.6043129478481577,0.8064697304480782,2.7554191874449163,3.0626315789473657,0.41788378310178287,5.682833036596722,-0.3469851723498105,0.9485451874916365,1.2069788047715255,1.707836958930709,0.896612432082908,0.7770028289383638,1.3461544381752657,2.1979803616212883,0.0898,0.853,0.8264,25.61489660688111,-0.6205009605821399,0.05807096348626032,0.013155317778325305,168.8984900479644,5000,False
0.19210526315789472,0.01,0.0001,5000,20260837,0.17837462041624325,0.2166471069974168,0.4421075090251088,0.5336402737298183,0.020911427478582847,0.05925533952714881,-0.025413495142248974,-0.0008885129999360007,0.27526749575498477,0.030599367749643284,0.2672035122825388,0.031039958216536486,1.0301791821655366,0.9858057003872358,0.0,0.9452,0.9542,203.3213776211682,0.9713365492801508,0.01301225595357003,7.271830505836501e-05,-178.69110876135508,5000,False
0.19210526315789472,0.01,0.0003,5000,20260838,0.5472938392653913,0.7057264381423581,1.7554628401466275,3.8902736283869874,0.06059763565894613,0.232465382994202,-0.2833064827754589,0.026879202435571875,1.2171635554000195,0.09390746634196015,0.8016105368476155,0.09311987464960933,1.5183976500441132,1.008457825950844,0.049,0.886,0.9306,203.32137762116815,0.028328547299542896,0.057521913308213206,0.0009386976805739628,-179.97349490141522,5000,False
0.19210526315789472,0.01,0.001,5000,20260839,1.7531719836304411,2.0534708398322654,4.064947368421047,4.064947368421053,0.14134337504164976,0.45283959868683166,-0.547216736026809,0.136549675360755,2.256958052618149,0.1859498854521075,2.6720351228253816,0.31039958216536406,0.8446588270260703,0.5990661590293105,0.145,1.0,0.9892,203.3213776211683,0.33478134165979845,0.10666335082441612,0.0017521681873145626,-179.6655091447694,5000,False
0.19210526315789472,0.01,0.003,5000,20260840,3.068638563529443,2.0982332784830984,4.491445153490836,5.384180932560149,0.2744131539094922,1.180710476401603,0.038749955812636176,0.3260018177847972,3.3702415078194985,0.43551920915374875,8.016105368476103,0.9311987464960872,0.4204337833523509,0.4676973748005134,0.1744,0.9998,0.9958,203.3213776211682,0.6538504383923538,0.15929963854798265,0.0032947153063852598,-178.9752862246469,5000,False
0.19210526315789472,0.05,0.0001,5000,20260841,0.03534215550632649,0.04464380503980196,0.08750816067680843,0.10297848484525596,0.020712902605519307,0.059868513120775534,-0.00041442987707200184,0.00015109755332810626,0.05296646759277947,0.03078968542929099,0.0534407024565077,0.03103995821653645,0.9911259612630618,0.9919370771861371,0.0,0.9524,0.9526,41.23033950342234,0.979259774540639,0.0025212458020814977,6.193462983977649e-05,-173.12747110984438,5000,False
0.19210526315789472,0.05,0.0003,5000,20260842,0.10908763278606656,0.13303872071271794,0.25776936347783347,0.31186513676159056,0.0639972666992606,0.1792731223885577,-0.007264308305974729,-0.0006703589805311559,0.1594744037487771,0.09127954990834287,0.16032210736952235,0.09311987464960891,0.9947124970183221,0.9802370358831474,0.0,0.9514,0.9538,41.23033950342236,0.9767435058486431,0.007589184618980929,0.00019435735470744447,-173.24891062337386,5000,False
0.19210526315789472,0.05,0.001,5000,20260843,0.3538136161650674,0.4444676730616157,0.9447500926352007,1.2175383316737316,0.20564683816757973,0.5544860151822759,-0.1323230003907085,0.026901213397572833,0.7367851817360124,0.32027352429859457,0.5344070245650777,0.3103995821653649,1.3786966635321427,1.0318104234044019,0.0136,0.9238,0.9626,41.23033950342235,0.30084546198692225,0.03483314762733616,0.0030531840247521543,-178.40264493957665,5000,False
0.19210526315789472,0.05,0.003,5000,20260844,1.0913167832612036,1.5384087471628778,4.064947368403959,4.064947368421053,0.5000544695741155,1.5671946876538707,-0.5347521286350033,0.41774502492939103,1.8633139958686755,0.6912622784758654,1.6032210736952224,0.9311987464960885,1.162231476644685,0.7423359203144815,0.1158,0.8478,0.9834,41.230339503422385,0.09885951613048566,0.08806098531115043,0.00687855220874125,-179.55263414852521,5000,False
0.19210526315789472,0.15,0.0001,5000,20260845,0.011909395633865682,0.015138753910423578,0.02986964305686454,0.03594352358831578,0.020765901336358694,0.06241402894675828,-8.5046583181891e-05,-0.00011315565689782702,0.018086486769235875,0.031386096617638914,0.01781356748550256,0.03103995821653644,1.0153208661855873,1.0111513810259598,0.0,0.9436,0.9434,15.323310833784213,0.9796040233505294,0.0009086168788911435,5.932755842835836e-05,-160.12767693035377,5000,False
0.19210526315789472,0.15,0.0003,5000,20260846,0.035732762503222826,0.04471433955913888,0.08923532176211352,0.10666222433987095,0.06310285201626409,0.18267428549842468,-0.0009300673333984147,-3.354542389096924e-05,0.05386225375770172,0.09347345078740799,0.05344070245650755,0.09311987464960908,1.0078882065881758,1.003796999718152,0.0,0.9456,0.9498,15.323310833784195,0.9795741578764138,0.0027059025190112134,0.00017681571459683606,-160.12722740507726,5000,False
0.19210526315789472,0.15,0.001,5000,20260847,0.1205287839788222,0.14757053874935727,0.2981595369988059,0.3522887067646265,0.20978937265565684,0.6125787892703652,-0.006980181935138033,-0.0001899700354654609,0.18170008394023895,0.31007865881591096,0.17813567485502563,0.31039958216536445,1.020009518520724,0.9989660960649022,0.0,0.9474,0.9488,15.323310833784216,0.9774833348094449,0.009108803486966782,0.00061682001839608,-160.46511276334726,5000,False
0.19210526315789472,0.15,0.003,5000,20260848,0.3620911911908126,0.46867459350381735,0.9669323295963073,1.280923390948696,0.6333120383126833,1.727406902001479,-0.12727476638187696,0.11801624712155892,0.7782726228945938,0.9906328679126251,0.5344070245650769,0.9311987464960934,1.4563293278713634,1.063825388124898,0.0148,0.9196,0.9584,15.323310833784202,0.2713385491245358,0.03688547304799151,0.009507513941168983,-175.52204733790379,5000,False
0.23947368421052628,0.01,0.0001,5000,20260849,0.13303132438656817,0.16384959576550243,0.3263312332740538,0.3862328687677231,0.019590454708456537,0.05607977468130968,-0.004097714302489934,6.933614040584558e-05,0.19830461384396522,0.028949161331299406,0.19457770671757127,0.028445662879545346,1.019153823884889,1.0177003592388107,0.0,0.9476,0.9478,130.0274783092919,0.9690857128756816,0.009375871957610273,7.139263360036285e-05,-178.28525648822554,5000,False
0.23947368421052628,0.01,0.0003,5000,20260850,0.38748253270995925,0.48131713275330484,0.9938814171942157,1.2661573847614203,0.0570447144792742,0.16503835306536366,-0.09634054217153348,-0.0022732660617240294,0.713810639792187,0.08290408391873264,0.5837331201527126,0.08533698863863587,1.2228373123756353,0.9714906190303304,0.0042,0.9328,0.9524,130.02747830929195,0.7937318807407872,0.03374038104228171,0.0005041829017869699,-178.88224415161,5000,False
0.23947368421052628,0.01,0.001,5000,20260851,1.3263378878049688,1.8680517626703597,5.067263154418694,5.067263157894736,0.1416576220915771,0.40678891404603323,-0.6164205040796743,0.06542411606733016,2.289822132737041,0.19301072450557286,1.945777067175707,0.2844566287954527,1.1768162814564953,0.678524263339854,0.1016,0.8496,0.9904,130.0274783092919,0.5413726082688963,0.10821970232017433,0.0016227252900194804,-179.4466518900631,5000,False
0.23947368421052628,0.01,0.003,5000,20260852,3.363026402218211,2.9597464471967863,5.067263157894736,5.288795650868071,0.27084945390450865,1.1050005088705723,-0.3680622581676414,0.240615346650562,3.630383846600322,0.4496828168802189,5.837331201527119,0.8533698863863579,0.6219252807945124,0.5269494788296617,0.1566,0.999,0.9954,130.027478309292,0.6797115807817538,0.171595469320475,0.003297807754920844,-178.97898710903087,5000,False
0.23947368421052628,0.05,0.0001,5000,20260853,0.025756614386157402,0.0319336627168713,0.06232714021495567,0.07395982511214162,0.018660727143423456,0.054109027557676034,-2.8846075775439584e-05,-3.341633245697637e-05,0.037993045108583964,0.02780167079264267,0.03891554134351427,0.028445662879545357,0.9762949144973398,0.9773606229663304,0.0,0.9556,0.9558,26.566102728339082,0.9662792249916542,0.0018155291306141874,7.079905871879214e-05,-171.47756009184738,5000,False
0.23947368421052628,0.05,0.0003,5000,20260854,0.0764240727631916,0.09757754925683204,0.19636468508108512,0.2365033357176078,0.056575117933588964,0.17284153566636748,-0.0001254063221998095,0.0012609788065788077,0.11805933626887694,0.08636760765422485,0.11674662403054276,0.08533698863863601,1.0112441130459648,1.0120770492611715,0.0,0.942,0.9442,26.566102728339096,0.9685582032614904,0.005641815542420896,0.0002124929319134758,-171.46088729748553,5000,False
0.23947368421052628,0.05,0.001,5000,20260855,0.2579350133671987,0.32538455507017383,0.64587397095436,0.7929674743270924,0.1894637502404966,0.5675682659273367,-0.028175011772684406,-0.0044687964957299126,0.40240515580790126,0.28350573315257555,0.38915541343514165,0.28445662879545286,1.034047431733769,0.9966571506984951,0.0,0.9422,0.9454,26.566102728339082,0.9647434673912297,0.019213228466458284,0.0007385537332046123,-171.8035245759979,5000,False
0.23947368421052628,0.05,0.003,5000,20260856,0.7748900971431825,1.0299547571378176,2.7643266379635336,5.0672631576243,0.5261270476778789,1.3028202866944747,-0.3939024736360561,0.1129255488540176,1.6504078200372139,0.6980926106753179,1.1674662403054252,0.8533698863863588,1.4136664196863153,0.8180422367977257,0.0522,0.8814,0.9852,26.566102728339114,0.5204241283625317,0.07808165116834202,0.005954574053366938,-177.3175066190934,5000,False
0.23947368421052628,0.15,0.0001,5000,20260857,0.008894749172373314,0.010649627577484187,0.02148903671075365,0.025679111578532372,0.019163305464582614,0.056686745159410246,-0.00017636757889252146,-0.00031401216940000196,0.013029959502403073,0.028649952401328758,0.012971847114504727,0.02844566287954529,1.0044798853536723,1.007181745865742,0.0,0.948,0.9466,10.429563838998188,0.969144950227629,0.000676116393897884,6.431789310131612e-05,-155.49277047262902,5000,False
0.23947368421052628,0.15,0.0003,5000,20260858,0.026090610713466793,0.03230940247415366,0.06424760100008285,0.07775302601161795,0.05776796211864471,0.17007244860993173,-0.0003125324034240432,-0.00037732888776886766,0.03915851109906788,0.08627790429875631,0.03891554134351416,0.08533698863863583,1.0062435147287039,1.0110258830916197,0.0,0.9464,0.9462,10.429563838998181,0.9684143040363486,0.0020324135172992254,0.00019588514456174184,-155.45817372512568,5000,False
0.23947368421052628,0.15,0.001,5000,20260859,0.08677550163246954,0.10837012713172764,0.21195155719947995,0.25265399911829467,0.18742398456796233,0.5470698232738986,-0.002363794832222682,0.0014415004516289045,0.1289977518389276,0.2812641470478682,0.12971847114504753,0.2844566287954535,0.9944439731692948,0.9887769121039501,0.0,0.9518,0.9542,10.429563838998186,0.9671569877795039,0.006682097787542551,0.000652242400952839,-155.7064105849105,5000,False
0.23947368421052628,0.15,0.003,5000,20260860,0.2589391588930583,0.325533899489995,0.6514480034975705,0.823477809175353,0.5745428137398062,1.695523479658258,-0.041229547231850315,-0.038710027575097596,0.411635402134299,0.860773553569206,0.38915541343514304,0.8533698863863617,1.057766095300387,1.0086758008466827,0.0,0.936,0.947,10.429563838998194,0.9630095305714785,0.021165672885114645,0.0021318665536760894,-156.66993212196104,5000,False
0.28684210526315784,0.01,0.0001,5000,20260861,0.11094882677686403,0.139687034141453,0.2733275676491578,0.3238102366105568,0.017297892362718673,0.05042486520657689,-0.00620744322323526,-0.0005926993761513151,0.16512830503785453,0.02579379114693099,0.1634325184167291,0.025538123924202995,1.010376066143712,1.0100111982965867,0.0,0.948,0.9472,94.33800295213031,0.9461460622726703,0.0078076106599576775,8.346402764904249e-05,-178.20857649414188,5000,False
0.28684210526315784,0.01,0.0003,5000,20260862,0.321335446372579,0.4048365902936787,0.8092209078182748,0.9865268051601268,0.05195234179955436,0.15218732538118906,-0.029698814108821664,-0.0016921154162539565,0.5082623795002524,0.07724838189579782,0.490297555250187,0.07661437177260895,1.0366406563885442,1.0082753419302402,0.0,0.9444,0.9484,94.33800295213027,0.9444066238697987,0.024031038753473545,0.000253859967313174,-178.26014225516252,5000,False
0.28684210526315784,0.01,0.001,5000,20260863,1.115284662985111,1.4231821593802167,4.396164384789575,6.069578947367995,0.14863217145830893,0.3931080743647547,-0.5315880990530524,0.023357632988885654,2.2506808000078187,0.20880406936282847,1.6343251841672901,0.2553812392420299,1.377131565866783,0.8176171044613841,0.0692,0.8646,0.9864,94.33800295213031,0.6843882945981002,0.10637447829770448,0.0015222900762564347,-179.23010987645375,5000,False
0.28684210526315784,0.01,0.003,5000,20260864,3.4606436970342127,3.6836746918629384,6.069578947368415,6.069578947368421,0.2894038079034777,1.0719853109750188,-0.49704991872934695,0.17595466125307044,4.062584825775264,0.47576378914628414,4.902975552501871,0.7661437177260896,0.8285957746010431,0.6209850425431256,0.1378,0.995,0.9908,94.33800295213037,0.7216344533973201,0.19202431570620881,0.003293063841045324,-178.97523102521743,5000,False
0.28684210526315784,0.05,0.0001,5000,20260865,0.022308848672845258,0.02780887783641822,0.054887634689067134,0.06599677201538101,0.017508591978912177,0.051796457017370005,5.0434594580811864e-05,0.00011652225317293225,0.03332704512955785,0.026145834660056568,0.032686503683345795,0.025538123924202977,1.0195965115271235,1.023796216889591,0.0,0.9432,0.9434,19.3125184353824,0.9483355764691678,0.0015944522264094406,8.194072831419333e-05,-171.029550962301,5000,False
0.28684210526315784,0.05,0.0003,5000,20260866,0.06514973368626556,0.08270846022856843,0.16412712037565466,0.19507944572390476,0.05092011352701292,0.1523503636529767,-0.001624201451623917,-0.0003029021649666117,0.09848259265864974,0.07696878351860016,0.09805951105003728,0.07661437177260885,1.004314539243384,1.0046259172762415,0.0,0.946,0.9458,19.312518435382398,0.947567195029699,0.004711139160600485,0.00024298545115460858,-171.06998562085667,5000,False
0.28684210526315784,0.05,0.001,5000,20260867,0.22842780580652655,0.26988429188369895,0.5339741694243624,0.6313577102228544,0.17917722085595383,0.4824899507024126,-0.013143023480643985,-0.0038462353855011,0.3283684745485792,0.25480604986645716,0.3268650368334583,0.25538123924203004,1.004599567239389,0.9977477226703102,0.0,0.9516,0.9576,19.312518435382398,0.946214471780694,0.01570504704172798,0.0008145999021481231,-171.14482391134777,5000,False
0.28684210526315784,0.05,0.003,5000,20260868,0.6825196791319307,0.8364940056963985,1.7345734943040858,2.348099807541677,0.5108304925387688,1.4194623552148202,-0.18223744774093342,0.009555633696179924,1.2952910459546445,0.7341882295128566,0.9805951105003746,0.7661437177260899,1.3209234189365762,0.9582904780475431,0.014,0.9228,0.9644,19.312518435382398,0.7726547881586024,0.06147793134497753,0.004640821473651943,-174.6750653481471,5000,False
0.28684210526315784,0.15,0.0001,5000,20260869,0.007274242205763892,0.009232372626042921,0.01780291661995028,0.021031293796277915,0.017297656989655186,0.049556667618993494,6.740155566731216e-05,0.00033261575050370923,0.010828798851285132,0.025417245862718187,0.010895501227781934,0.025538123924202988,0.9938779891716482,0.9952667603210178,0.0,0.9538,0.9518,7.698700993035068,0.9461951137103772,0.0005665511099471259,7.429473984873069e-05,-154.3561980390914,5000,False
0.28684210526315784,0.15,0.0003,5000,20260870,0.021733561634151646,0.027114119477932238,0.05398092527966561,0.06351841964528526,0.05096521381829783,0.15066155127694256,-0.0009510380173195449,-0.0012234265585773097,0.03247786762733743,0.07618189430917209,0.03268650368334578,0.07661437177260892,0.9936170580362604,0.994355139206513,0.0,0.9508,0.9492,7.698700993035068,0.9455690548742335,0.0016988311406253116,0.00022398537430130399,-154.38057718216083,5000,False
0.28684210526315784,0.15,0.001,5000,20260871,0.07447657264690793,0.09218724566978649,0.17937011040078565,0.2110434335863316,0.17193968132117737,0.49942110471179446,-0.0016694063029673643,0.0010653513736244146,0.10925031565831833,0.2557663398120632,0.10895501227781935,0.2553812392420299,1.0027103239614712,1.0015079438535748,0.0,0.9524,0.9504,7.698700993035071,0.9477930210346273,0.005714525261040669,0.0007368955821633108,-154.3926028279303,5000,False
0.28684210526315784,0.15,0.003,5000,20260872,0.222746810779043,0.2708491758617115,0.5465580411301785,0.6513167515160525,0.5165718530806953,1.5048622982073845,-0.013974619079042898,-0.01117414993677973,0.3339694103189087,0.7673206035410335,0.3268650368334586,0.7661437177260908,1.0217348834683408,1.0015361162504022,0.0,0.9462,0.9494,7.698700993035071,0.9457269500658495,0.01740313268565606,0.0022613798384704996,-154.85378325126376,5000,False
0.33421052631578946,0.01,0.0001,5000,20260873,0.10261876840720585,0.1251762946105087,0.24790326607469262,0.29724016522208313,0.015810264335955077,0.04594528393138416,0.00036784585495002684,0.0001972610220335777,0.15068571253830484,0.023373409476831856,0.1508510229464469,0.023428613549544706,0.9989041479141924,0.9976437328399262,0.0,0.9486,0.9498,75.23614913786648,0.9172652467666134,0.007124480136790967,9.304871678325578e-05,-178.27524993044574,5000,False
0.33421052631578946,0.01,0.0003,5000,20260874,0.30467508816090827,0.37001709438072583,0.7374143163461726,0.9084938930286584,0.047059995362544724,0.1423855140389979,-0.009876189291242106,-0.00033777229439710117,0.46202619902554726,0.07130217526985404,0.4525530688393404,0.07028584064863407,1.0209326393708975,1.0144600194269673,0.0,0.944,0.9414,75.23614913786652,0.9164622056190483,0.02184466409486979,0.0002851674680516889,-178.28551589036817,5000,False
0.33421052631578946,0.01,0.001,5000,20260875,1.0235411630117726,1.3169603236101928,2.849941757378703,4.791093849285704,0.1517386194970486,0.4178714692600708,-0.34322215006304,0.0016328113056143572,2.0272789909945717,0.2164417711346461,1.5085102294644654,0.23428613549544655,1.3438947588139816,0.9238351670999871,0.033,0.9078,0.973,75.23614913786648,0.7681306387751775,0.09582156289974653,0.0013856531807418919,-179.00562959196725,5000,False
0.33421052631578946,0.01,0.003,5000,20260876,3.3945731000336226,4.432622138838164,7.071894736841735,7.071894736842105,0.3219443933733328,1.0268526571463024,-0.7469454550695802,0.10823015591548976,4.438344329209843,0.4952100474675513,4.525530688393403,0.7028584064863405,0.980734555748972,0.704565874004632,0.1326,0.985,0.987,75.23614913786648,0.7074905708267034,0.20978088917929563,0.0034992739732219147,-179.04278853899987,5000,False
0.33421052631578946,0.05,0.0001,5000,20260877,0.020880086208884412,0.025451070235936447,0.05039962540008018,0.05927663922122156,0.01625978341436296,0.045948622279958086,0.0004532643281008083,0.00019841973578524268,0.0306508662516037,0.023758922925410004,0.03017020458928935,0.023428613549544685,1.015931667314082,1.014098545574061,0.0,0.9494,0.9496,15.37452149477088,0.9179748087478933,0.0014649235241913697,9.318241469973637e-05,-171.402402736682,5000,False
0.33421052631578946,0.05,0.0003,5000,20260878,0.061603642189229396,0.0770688050621456,0.14976382907558478,0.17712976593592408,0.04734318008424929,0.13768266018580227,-3.0487338981995825e-05,0.0004989459893272942,0.09037573423331809,0.07060205246025433,0.09051061376786809,0.0702858406486341,0.9985097931730312,1.0044989404509084,0.0,0.9512,0.95,15.374521494770873,0.9160050959638636,0.004319959035665331,0.00028002620337738894,-171.353152446502,5000,False
0.33421052631578946,0.05,0.001,5000,20260879,0.20800451135687115,0.25486813398909475,0.5067542908719821,0.5997557366869013,0.15730191596083598,0.4653218875662848,-0.008908575119311164,-0.0027800715431934094,0.3079687237992974,0.23738793243859177,0.3017020458928937,0.23428613549544702,1.0207710819058495,1.0132393533940254,0.0,0.9452,0.946,15.374521494770878,0.9157283335426409,0.01471641091617614,0.000943312163274092,-171.4697899247553,5000,False
0.33421052631578946,0.05,0.003,5000,20260880,0.6116194479721109,0.7801218052745498,1.55032760943377,1.9326264160739335,0.4728706195394072,1.3811511127043588,-0.12134177776381551,-0.03712017786621384,1.0266927166124964,0.704585662121189,0.9051061376786798,0.7028584064863399,1.1343340563855295,1.0024574731110976,0.002,0.9356,0.9492,15.37452149477088,0.8832743742763488,0.048919755574262494,0.003276530722609996,-172.657806072003,5000,False
0.33421052631578946,0.15,0.0001,5000,20260881,0.006750797657945541,0.008334280779071388,0.016607333802916176,0.019665161728345884,0.014956464326267016,0.04631701145691197,-7.069256128032129e-05,-7.352071657276475e-05,0.009983086322760543,0.02311500897039952,0.010056734863096455,0.0234286135495447,0.9926766946391149,0.9866144627601631,0.0,0.95,0.9476,6.064048516572136,0.9104493726701359,0.0005181090383706429,8.706109872381664e-05,-155.21284424288078,5000,False
0.33421052631578946,0.15,0.0003,5000,20260882,0.020752532434431967,0.024672545080660913,0.049092271925535634,0.05858636605156345,0.049225573515947196,0.1369708895144334,-0.0003546803467142214,-0.0003471845709345856,0.030065055303081907,0.0707719555435893,0.030170204589289346,0.07028584064863404,0.9965147970443406,1.0069162563962974,0.0,0.9522,0.951,6.064048516572133,0.9145852127715576,0.0015659606963280858,0.00025967525332157857,-154.76572421565817,5000,False
0.33421052631578946,0.15,0.001,5000,20260883,0.06755555714626305,0.08367960238482805,0.16456151959065166,0.19283068930902184,0.15872114184931896,0.4510209437124167,-0.0006021307193538393,0.0013407224879453754,0.09944772364009408,0.23267181583807944,0.10056734863096453,0.23428613549544686,0.9888669135051082,0.9931096236063922,0.0,0.9566,0.9554,6.064048516572135,0.9165309552395559,0.0051756765473317135,0.0008450384610098801,-154.87792402599194,5000,False
0.33421052631578946,0.15,0.003,5000,20260884,0.20068715371676737,0.25359117594594593,0.49846085399226003,0.5980104162040493,0.4777704570130589,1.3708876418634546,-0.007889167010002548,-0.008378048925099822,0.3050045562139719,0.6994306172441395,0.3017020458928935,0.7028584064863405,1.0109462642565266,0.9951230728542655,0.0,0.9472,0.9512,6.064048516572137,0.9144915628410842,0.015812489791311283,0.0025796825011468083,-155.37193023497792,5000,False
0.381578947368421,0.01,0.0001,5000,20260885,0.09884046827386452,0.12268987235187465,0.24435592307800533,0.2916903437169352,0.015226587424752892,0.04231670480068099,0.0035020752961788977,0.0005667593534515115,0.14716209817105744,0.022012457399450108,0.14762183760853548,0.022004967156520287,0.996885694928841,1.0003403887348046,0.0,0.9474,0.9554,64.22097541285866,0.8748885152133687,0.006957397094702162,0.00010657083248049036,-178.41344717651413,5000,False
0.381578947368421,0.01,0.0003,5000,20260886,0.3038362712590251,0.38179869467642363,0.7442159032254767,0.8885681189310528,0.04453656805097203,0.12843547898063812,-0.00878779756566036,-0.00022044719792084112,0.4548875229586933,0.06626721826626296,0.44286551282560677,0.06601490146956093,1.0271459614373282,1.0038221188108318,0.0,0.9442,0.9512,64.22097541285869,0.8739753910492766,0.021505321812298715,0.0003219220887613428,-178.45643639374643,5000,False
0.381578947368421,0.01,0.001,5000,20260887,1.0042568446678333,1.262515465619796,2.611345251820743,3.4008953038989094,0.15065067128446993,0.4241070096140106,-0.2365550393463513,-0.004823944390440407,1.8198618910027637,0.21721381856338426,1.4762183760853569,0.22004967156520325,1.2327863685240679,0.9871126687822449,0.0118,0.9234,0.9552,64.22097541285868,0.8122686987532641,0.08602291491141673,0.0012667056365771928,-178.82450628286267,5000,False
0.381578947368421,0.01,0.003,5000,20260888,3.2490927751369574,5.062316030920983,8.074210526315706,8.07421052631579,0.3583559312312621,1.041746088585581,-0.5376948178793413,0.0884984759598063,5.0221916062495895,0.5510934334156876,4.428655128256065,0.660149014695609,1.134021832995438,0.8348015692635604,0.1274,0.963,0.9744,64.2209754128586,0.7056761187344522,0.23737551575436086,0.003904163210920477,-179.0610243701586,5000,False
0.381578947368421,0.05,0.0001,5000,20260889,0.02031759394599765,0.02419409230535095,0.04773131783954099,0.056956448486954935,0.015088093206013647,0.04308432559257919,-0.00018921414173657538,-7.558497541892171e-05,0.029303420857123452,0.022141442029090987,0.029524367521707107,0.022004967156520304,0.9925164640894946,1.0062020030114085,0.0,0.9534,0.9504,13.077293377983903,0.8685715953531882,0.0013982213000414516,0.00010867562263759959,-172.04552684818174,5000,False
0.381578947368421,0.05,0.0003,5000,20260890,0.05906220782071215,0.07294027520277095,0.1467159581805811,0.17283117126289033,0.04315199801671922,0.12864806615595487,-0.004168192439772538,-0.0034399071611693733,0.08789200222115524,0.06510306119933341,0.08857310256512138,0.06601490146956095,0.9923103027415643,0.9861873569462499,0.0,0.9504,0.9508,13.077293377983903,0.8638159133084604,0.004191815698221731,0.0003250106661734072,-172.24264590555185,5000,False
0.381578947368421,0.05,0.001,5000,20260891,0.20360914910164152,0.25633621942938467,0.4967270546653043,0.5943160284388601,0.1479511419120113,0.43309712707105463,-0.006552921576119334,-0.0049684669225796415,0.3042263748372217,0.2233952182308044,0.2952436752170711,0.22004967156520308,1.0304246978823381,1.015203597632319,0.0,0.9432,0.9492,13.077293377983906,0.8702929838457624,0.014509037997498708,0.0010903175696781102,-172.25486512673115,5000,False
0.381578947368421,0.05,0.003,5000,20260892,0.5977610518250676,0.7359665646166693,1.4723683675427226,1.7861185245843194,0.43794476947857863,1.308650771498662,-0.06304214535851844,-0.023633440225809283,0.9573475064673715,0.6638172395492571,0.885731025651213,0.6601490146956088,1.0808557888818495,1.005556661862685,0.001,0.9442,0.948,13.077293377983898,0.8546678557045803,0.045599625718742036,0.0034194409573736835,-172.81187598266771,5000,False
0.381578947368421,0.15,0.0001,5000,20260893,0.006556668664603046,0.008229798324285574,0.016228375604445826,0.019401479253230863,0.014594856093391728,0.041949520939670866,2.304269212257593e-05,-0.0002671643434319082,0.009815084109362979,0.02170178582693895,0.009841455840569035,0.0220049671565203,0.9973203424743983,0.9862221412363473,0.0,0.9488,0.9556,5.037326111911833,0.8669193532360489,0.0005022695879318441,9.989808957552481e-05,-156.9586969023358,5000,False
0.381578947368421,0.15,0.0003,5000,20260894,0.01968996502939775,0.024414209160630217,0.04911304755120232,0.05928712799379189,0.043856905851726025,0.13175064432907768,0.0001020768009398836,0.0010024212900795345,0.029905196269694394,0.06677015517664947,0.029524367521707118,0.06601490146956093,1.012898794451982,1.0114406549169324,0.0,0.9454,0.9456,5.037326111911831,0.874628804135622,0.0015343783083201082,0.00029815181410971353,-156.6134003712095,5000,False
0.381578947368421,0.15,0.001,5000,20260895,0.06439299968832325,0.08191568899732843,0.16102950262246457,0.18783980196093372,0.1481374521472359,0.41961428996609945,-0.0016898177746544707,-0.003814549837991302,0.09684940822658203,0.21732530120483698,0.0984145584056904,0.22004967156520314,0.9840963552093948,0.9876192936758876,0.0,0.9562,0.9568,5.03732611191183,0.8670773016467165,0.004967587535917615,0.0009975319017340866,-156.62422536834737,5000,False
0.381578947368421,0.15,0.003,5000,20260896,0.20001950685120956,0.2491917366199194,0.48596303379518785,0.575322412799903,0.4472338567795317,1.2772726763323945,-0.004055788533164341,-0.007750944921288082,0.2946174705690909,0.6545893031191908,0.2952436752170712,0.6601490146956093,0.9978790243431297,0.9915780960773197,0.0,0.9528,0.9526,5.037326111911833,0.8692811218579285,0.015092957828954237,0.0029849966267005154,-156.8110769370692,5000,False
